[Sat Jan 23 14:03:40.873815 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50302] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:41.554911 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:43.117410 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:46.111729 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:49.119075 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:52.147800 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:55.111346 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:03:58.142417 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:01.119162 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:04.109900 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:07.120262 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
[Sat Jan 23 14:04:10.170014 2016] [:error] [pid 4648:tid 1220] [client 127.0.0.1:50317] PHP Parse error:  syntax error, unexpected '}' in C:\\Server\\localhost\\just-space\\include\\init.php on line 21, referer: http://just-space/index.php
